5	13
6	1
7	2
8	2
9	1
10	2
11	3
12	2
13	2
14	2
15	2
16	2
17	2
18	2
19	2
20	2
21	3
22	2
23	4
24	4
25	4
26	3
27	4
28	8
29	6
30	4
31	4
32	7
33	4
34	4
35	4
36	4
37	5
38	5
39	5
40	5
41	5
42	5
43	6
44	6
45	6
46	6
47	7
48	8
49	7
50	8
51	9
52	8
53	8
54	12
55	9
56	12
57	10
58	10
59	11
60	10
61	11
62	12
63	12
64	13
65	12
66	13
67	13
68	14
69	15
70	16
71	15
72	16
73	16
74	16
75	17
76	17
77	17
78	18
79	19
80	19
81	20
82	20
83	20
84	21
85	21
86	22
87	22
88	23
89	23
90	22
91	23
92	24
93	23
94	25
95	25
96	26
97	26
98	27
99	27
100	28
101	28
102	29
103	29
104	30
105	30
106	32
107	31
108	33
109	33
110	34
111	34
112	35
113	35
114	36
115	36
116	38
117	39
118	46
119	40
120	42
121	42
122	42
123	42
124	43
125	44
126	44
127	46
128	45
129	47
130	48
131	51
132	49
133	50
134	51
135	50
136	51
137	53
138	53
139	55
140	55
141	57
142	57
143	57
144	57
145	57
146	59
147	60
148	62
149	63
150	64
151	64
152	64
153	64
154	66
155	68
156	68
157	72
158	70
159	71
160	71
161	73
162	71
163	74
164	78
165	76
166	78
167	77
168	80
169	80
170	81
171	82
172	83
173	82
174	85
175	86
176	88
177	87
178	88
179	91
180	92
181	97
182	93
183	92
184	96
185	96
186	98
187	102
188	102
189	101
190	104
191	108
192	105
193	107
194	107
195	108
196	110
197	110
198	110
199	113
200	113
201	119
202	114
203	120
204	121
205	120
206	122
207	120
208	126
209	125
210	125
211	123
212	130
213	128
214	128
215	128
216	140
217	135
218	139
219	148
220	140
221	136
222	140
223	143
224	142
225	140
226	142
227	146
228	149
229	146
230	149
231	153
232	153
233	152
234	156
235	155
236	160
237	162
238	161
239	158
240	165
241	161
242	164
243	167
244	167
245	168
246	172
247	170
248	176
249	182
250	173
251	175
252	181
253	182
254	183
255	181
256	182
257	187
258	183
259	188
260	197
261	195
262	195
263	195
264	200
265	202
266	204
267	209
268	198
269	201
270	211
271	210
272	211
273	212
274	207
275	219
276	218
277	216
278	219
279	221
280	223
281	223
282	224
283	230
284	230
285	232
286	233
287	227
288	233
289	235
290	235
291	239
292	244
293	239
294	242
295	246
296	246
297	252
298	251
299	252
300	265
301	258
302	252
303	258
304	255
305	268
306	267
307	267
308	263
309	273
310	264
311	275
312	269
313	270
314	275
315	282
316	281
317	274
318	286
319	290
320	284
321	282
322	286
323	298
324	293
325	297
326	300
327	299
328	295
329	307
330	305
331	304
332	311
333	317
334	316
335	314
336	315
337	320
338	318
339	323
340	324
341	328
342	329
343	332
344	333
345	339
346	331
347	334
348	341
349	346
350	330
351	351
352	352
353	341
354	363
355	353
356	350
357	361
358	367
359	367
360	362
361	389
362	387
363	379
364	386
365	403
366	371
367	375
368	386
369	392
370	389
371	384
372	394
373	404
374	392
375	400
376	399
377	400
378	409
379	410
380	427
381	418
382	433
383	437
384	428
385	432
386	430
387	462
388	438
389	445
390	452
391	442
392	444
393	444
394	459
395	447
396	476
397	456
398	477
399	457
400	445
401	449
402	446
403	455
404	455
405	461
406	457
407	462
408	468
409	464
410	469
411	460
412	478
413	461
414	481
415	468
416	483
417	476
418	490
419	480
420	484
421	490
422	501
423	504
424	502
425	496
426	512
427	501
428	502
429	529
430	542
431	540
432	528
433	519
434	530
435	522
436	543
437	533
438	545
439	537
440	544
441	548
442	536
443	550
444	554
445	568
446	553
447	567
448	564
449	572
450	571
451	568
452	577
453	570
454	584
455	578
456	581
457	591
458	600
459	591
460	600
461	612
462	602
463	605
464	608
465	611
466	615
467	616
468	612
469	627
470	622
471	640
472	622
473	620
474	634
475	629
476	636
477	651
478	641
479	643
480	646
481	648
482	653
483	657
484	655
485	661
486	659
487	662
488	667
489	669
490	669
491	673
492	678
493	675
494	685
495	684
496	682
497	690
498	697
499	706
500	729
501	721
502	712
503	714
504	721
505	726
506	718
507	726
508	722
509	725
510	733
511	735
512	733
513	739
514	737
515	742
516	752
517	741
518	751
519	749
520	774
521	756
522	765
523	764
524	775
525	766
526	777
527	772
528	776
529	778
530	784
531	791
532	800
533	798
534	802
535	800
536	810
537	807
538	814
539	814
540	809
541	822
542	816
543	826
544	830
545	826
546	840
547	835
548	853
549	840
550	847
551	853
552	843
553	856
554	852
555	863
556	875
557	885
558	867
559	875
560	878
561	876
562	889
563	873
564	893
565	893
566	902
567	891
568	901
569	912
570	909
571	913
572	911
573	927
574	919
575	941
576	941
577	933
578	924
579	935
580	944
581	940
582	950
583	946
584	957
585	953
586	960
587	959
588	967
589	976
590	974
591	977
592	976
593	996
594	990
595	992
596	991
597	1001
598	1003
599	1008
600	1011
601	1043
602	1011
603	1012
604	1018
605	1026
606	1029
607	1041
608	1082
609	1048
610	1041
611	1035
612	1050
613	1061
614	1061
615	1047
616	1063
617	1069
618	1070
619	1086
620	1083
621	1082
622	1102
623	1100
624	1091
625	1093
626	1085
627	1100
628	1104
629	1109
630	1116
631	1124
632	1122
633	1123
634	1123
635	1149
636	1129
637	1147
638	1135
639	1173
640	1159
641	1159
642	1153
643	1153
644	1151
645	1169
646	1182
647	1175
648	1178
649	1179
650	1193
651	1191
652	1195
653	1192
654	1197
655	1201
656	1216
657	1225
658	1243
659	1234
660	1242
661	1235
662	1233
663	1233
664	1239
665	1249
666	1258
667	1246
668	1247
669	1260
670	1271
671	1258
672	1258
673	1267
674	1276
675	1277
676	1273
677	1287
678	1295
679	1285
680	1294
681	1304
682	1300
683	1302
684	1333
685	1310
686	1319
687	1328
688	1336
689	1328
690	1339
691	1339
692	1339
693	1351
694	1343
695	1351
696	1363
697	1370
698	1358
699	1377
700	1373
701	1373
702	1385
703	1387
704	1387
705	1409
706	1390
707	1410
708	1408
709	1402
710	1424
711	1425
712	1432
713	1419
714	1428
715	1456
716	1435
717	1449
718	1437
719	1452
720	1451
721	1457
722	1467
723	1449
724	1477
725	1481
726	1488
727	1476
728	1498
729	1476
730	1512
731	1490
732	1514
733	1494
734	1512
735	1506
736	1529
737	1509
738	1533
739	1521
740	1547
741	1525
742	1551
743	1546
744	1558
745	1562
746	1568
747	1577
748	1566
749	1578
750	1585
751	1602
752	1586
753	1590
754	1616
755	1592
756	1612
757	1625
758	1612
759	1628
760	1617
761	1632
762	1627
763	1633
764	1642
765	1635
766	1659
767	1663
768	1659
769	1664
770	1674
771	1660
772	1685
773	1687
774	1677
775	1688
776	1693
777	1693
778	1703
779	1707
780	1715
781	1714
782	1727
783	1726
784	1723
785	1732
786	1753
787	1755
788	1740
789	1752
790	1770
791	1755
792	1764
793	1782
794	1775
795	1771
796	1787
797	1796
798	1800
799	1796
800	1804
801	1798
802	1812
803	1821
804	1817
805	1810
806	1828
807	1827
808	1843
809	1833
810	1844
811	1838
812	1854
813	1864
814	1859
815	1880
816	1872
817	1898
818	1880
819	1906
820	1904
821	1919
822	1905
823	1919
824	1909
